Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,description_wiki
13153,Need for Speed Carbon,PC,2006.0,Racing,Electronic Arts,0.0,0.04,0.0,0.01,0.05,"Need for Speed
Carbon
Développeur
EA Black Box (PC)
Exient Entertainment (DS)
Rovio Entertainment (mobile)
Global VR (Arcade)
Éditeur
Electronic Arts
Scénariste
Jeff Houde, David Ray, Matthew Toner
Compositeur
Trevor Morris
Date de sortie
PSP, NDS, GBA & GameCube
AN : 30 octobre 2006
EUR : 3 novembre 2006
AUS : 9 novembre 2006

PC, PS2 & Xbox 360
AN : 30 octobre 2006
EUR : 3 novembre 2006
AUS : 16 novembre 2006

Xbox
AN : 30 octobre 2006
AUS : 9 novembre 2006
EUR : 10 novembre 2006

[afficher]
Autres supports






Genre
Jeu de course
Mode de jeu
Un jusqu'à huit joueurs
Plateforme
Ordinateur(s) :
Mac OS X, Windows
Console(s) :
GameCube, Wii, PlayStation 2, PlayStation 3, Xbox, Xbox 360
Console(s) portable(s) :
Game Boy Advance, Nintendo DS, PlayStation Portable
Téléphone(s) mobile(s) :
Téléphone mobile
Langue
Multilingue
Moteur
EA Graphics Library
Évaluation
BBFC : PG ?
ESRB : E10+ ?
OFLC (AU) : G ?
PEGI : 12+ ?
Site web
www.ea.com/need-for-speed-carbon
Need for Speed
Most Wanted (2005) ProStreet (2007)
modifier - modifier le code - modifier Wikidata"
13154,Reel Fishing: The Great Outdoors,PSP,2006.0,Sports,Natsume,0.05,0.0,0.0,0.0,0.05,no_data
13155,Assassin's Creed: Altair's Chronicles,DS,2008.0,Platform,Ubisoft,0.03,0.01,0.0,0.0,0.05,"Assassin's Creed
Altaïr's Chronicles
Développeur
Gameloft Srl
Éditeur
Ubisoft
Gameloft (iOS)
Réalisateur
Bogdan Lucaci
Cristian Soare
Arthur Hugot
Date de sortie
Nintendo DS
AN 5 février 2008
AUS 3 avril 2008
EUR 11 avril 2008
iOS
21 avril 2009
Genre
Action
Sous-genres :
Plates-formes
Infiltration
Mode de jeu
Solo
Plateforme
Nintendo DS, iOS, Android, HP webOS, Symbian OS, Windows Phone
Langue
AN Multi 3 (anglais, espagnol, français)
EUR Multi 5 (anglais, espagnol, français, allemand, italien)
Moteur
Sauvegardes : EEPROM
Évaluation
ESRB : T ?1
PEGI : 12+ ?2
Assassin's Creed
Assassin's Creed (2007) Assassin's Creed: Bloodlines (2009)
modifier - modifier le code - modifier Wikidata"
13156,Pirates vs Ninja Dodgeball,Wii,2009.0,Sports,SouthPeak Games,0.05,0.0,0.0,0.0,0.05,no_data
13157,Guild 01,3DS,2012.0,Action,Level 5,0.0,0.0,0.05,0.0,0.05,no_data
13158,The History Channel: Great Battles - Medieval,PS3,,Strategy,Slitherine Software,0.0,0.04,0.0,0.01,0.05,no_data
13159,Nike+ Kinect Training,X360,2012.0,Sports,Microsoft Game Studios,0.02,0.02,0.0,0.0,0.05,no_data
13160,Durarara!! 3-way Standoff,PSP,2010.0,Adventure,ASCII Media Works,0.0,0.0,0.05,0.0,0.05,no_data
13161,Ty the Tasmanian Tiger 3: Night of the Quinkan,GBA,2005.0,Action,Zoo Digital Publishing,0.04,0.01,0.0,0.0,0.05,"Ty, le tigre de Tasmanie 3
Nuit du Quinkan
Développeur
Krome Studios
Halfbrick (GBA)
Éditeur
Activision
Zoo Digital Publishing
Date de sortie
11 octobre 2005
Genre
Plates-formes
Mode de jeu
Solo
Plateforme
GameCube, PlayStation 2, Xbox, Game Boy Advance
Ty, le tigre de Tasmanie (d)
Ty, le tigre de Tasmanie 2 : Opération Sauvetage Ty, le tigre de Tasmanie 4
modifier - modifier le code - modifier Wikidata"
13162,Cartoon Network Racing,DS,2006.0,Action,Game Factory,0.04,0.0,0.0,0.0,0.05,"↑
a b et c (fr) « Cartoon Network Racing- Nintendo DS » [archive], sur Jeuxvideo.com, 29 décembre 2006 (consulté le 28 octobre 2013).
↑ hiro, « Test Cartoon Network Racing » [archive], sur jeuxvideo.com, 29 décembre 2006 (consulté le 4 septembre 2020).
↑ (en) « Cartoon Network Racing PlayStation 2 » [archive], sur Metacritic (consulté le 28 octobre 2013).
↑ (en) « Cartoon Network Racing Nintendo DS » [archive], sur Metacritic (consulté le 28 octobre 2013).
↑ (en) Lucas M. Thomas, « Cartoon Network Racing Review » [archive], sur ign.com, News Corporation, 11 juillet 2007 (consulté le 20 novembre 2012).
↑ (en) Aaron Thomas, « Cartoon Network Racing Review » [archive], sur GameSpot, CBS Interactive, 18 décembre 2006 (consulté le 20 décembre 2012)."
13163,Tokimeki Memorial Girl's Side 2nd Kiss,PS2,2006.0,Adventure,Konami Digital Entertainment,0.0,0.0,0.05,0.0,0.05,no_data
13164,Fushigi no Dungeon: Fuurai no Shiren 3 Portable,PSP,2010.0,Role-Playing,Spike,0.0,0.0,0.05,0.0,0.05,no_data
13165,Active Life: Magical Carnival,Wii,2011.0,Misc,Namco Bandai Games,0.04,0.01,0.0,0.0,0.05,no_data
13166,Hokuto no Ken,PS2,2007.0,Fighting,Sega,0.0,0.0,0.05,0.0,0.05,Article détaillé : Personnages de Ken le Survivant.
13167,Yu-Gi-Oh! GX: Spirit Caller (Japan Sales),DS,2006.0,Misc,Konami Digital Entertainment,0.0,0.0,0.05,0.0,0.05,no_data
13168,Stretch Panic,PS2,2001.0,Platform,Midas Interactive Entertainment,0.02,0.02,0.0,0.01,0.05,"Pour les articles homonymes, voir Freak Out."
13169,Empire Earth,PC,2001.0,Strategy,Vivendi Games,0.0,0.04,0.0,0.01,0.05,L'or est l'une des ressources de base du jeu.
13170,Chousoku Henkei Gyrozetter: Albatross no Tsubasa,3DS,2013.0,Role-Playing,Square Enix,0.0,0.0,0.05,0.0,0.05,no_data
13171,Baku Baku,SAT,1995.0,Puzzle,Sega,0.0,0.0,0.05,0.0,0.05,"Cet article ne cite pas suffisamment ses sources (juillet 2015).
Si vous disposez d'ouvrages ou d'articles de référence ou si vous connaissez des sites web de qualité traitant du thème abordé ici, merci de compléter l'article en donnant les références utiles à sa vérifiabilité et en les liant à la section « Notes et références »
En pratique : Quelles sources sont attendues ? Comment ajouter mes sources ?"
13172,Pro Cycling Manager 2016,PS4,2016.0,Sports,Focus Home Interactive,0.0,0.04,0.0,0.01,0.05,no_data
13173,SD Gundam: Over Galaxian,PS,1996.0,Shooter,Namco Bandai Games,0.0,0.0,0.05,0.0,0.05,no_data
13174,Rogue Ops,GC,2003.0,Action,Kemco,0.04,0.01,0.0,0.0,0.05,"Rogue Ops
Développeur
Bits Studios
Éditeur
Kemco
Date de sortie
Xbox
AN 28 octobre 2003
EUR 6 février 2004
JAP 26 février 2004
PlayStation 2, GameCube
AN 29 octobre 2003
EUR 6 février 2004
JAP 26 février 2004
Genre
Infiltration
Mode de jeu
Solo
Plateforme
GameCube, PlayStation 2, Xbox
modifier - modifier le code - modifier Wikidata"
13175,Smart Kid's Party Fun Pak,DS,2008.0,Misc,UFO Interactive,0.05,0.0,0.0,0.0,0.05,no_data
13176,MXGP 2,XOne,2016.0,Racing,Milestone S.r.l.,0.02,0.02,0.0,0.0,0.05,no_data
13177,Virtua Tennis 3,X360,2007.0,Sports,Sega,0.03,0.02,0.0,0.0,0.05,"Virtua Tennis 3
Développeur
Sega AM3 (Arcade)
Sumo Digital (360, PS3, PSP, Windows)
Éditeur
Sega
Date de sortie
Arcade
2006
PS3, Windows, Xbox 360
8 mars 2007 (PS3)
20 mars 2007
23 mars 2007
PSP
26 mars 2007
30 mars 2007
Genre
Sport
Mode de jeu
1 à 4 joueurs
Jeu en ligne (Xbox 360, PSP)
Plateforme
Arcade (Lindbergh), PlayStation 3, PlayStation Portable, Windows, Xbox 360
Évaluation
PEGI : 3+ ?
Site web
powersmash3.sega.jp
Virtua Tennis
Virtua Tennis: World Tour Virtua Tennis 2009
modifier - modifier le code - modifier Wikidata"
13178,BeatMania IIDX 3rd Style,PS2,2000.0,Simulation,Konami Digital Entertainment,0.0,0.0,0.05,0.0,0.05,"Beatmania IIDX
3rd style
Développeur
Konami
Éditeur
Konami
Date de sortie
2 November 2000
Franchise
Beatmania IIDX
Genre
Jeux de Musique
Mode de jeu
Un à deux joueurs
Plateforme
Arcade :
Bemani Twinkle
Console(s) :
PlayStation 2
modifier - modifier le code - modifier Wikidata"
13179,Yu-Gi-Oh! World Championship 2007,DS,2007.0,Strategy,Konami Digital Entertainment,0.0,0.01,0.04,0.0,0.05,"Cet article est une ébauche concernant le jeu vidéo.
Vous pouvez partager vos connaissances en l’améliorant (comment ?) (voir l’aide à la rédaction)."
13180,Hummer Badlands,PS2,2006.0,Racing,Global Star,0.02,0.02,0.0,0.01,0.05,no_data
13181,Freelancer,PC,2003.0,Simulation,Microsoft Game Studios,0.02,0.02,0.0,0.01,0.05,"Cette section est vide, insuffisamment détaillée ou incomplète. Votre aide est la bienvenue ! Comment faire ?"
13182,Woody Woodpecker: Escape from Buzz Buzzard Park,PS2,2001.0,Platform,DreamCatcher Interactive,0.02,0.02,0.0,0.01,0.05,no_data
13183,Operation Flashpoint: Dragon Rising,PC,2009.0,Shooter,Codemasters,0.01,0.03,0.0,0.01,0.05,L'île sur laquelle se déroule OPF2.
13184,"Lupin III: Lupin ni wa Shi o, Zenigata ni wa Koi o",PS2,2007.0,Adventure,505 Games,0.0,0.0,0.05,0.0,0.05,no_data
13185,Furu Furu Park,Wii,2007.0,Misc,Taito,0.05,0.0,0.0,0.0,0.05,no_data
13186,Monster Band,DS,2008.0,Misc,Tivola,0.04,0.0,0.0,0.0,0.05,no_data
13187,Alter Echo,XB,2003.0,Shooter,THQ,0.04,0.01,0.0,0.0,0.05,"↑ (en) « Alter Echo (PlayStation 2) » [archive], sur Metacritic, 23 octobre 2010 (consulté le 31 mars 2014).
↑ (en) « Alter Echo (Xbox) » [archive], sur Metacritic (consulté le 31 mars 2014).
↑ (en) Jeff Gerstmann, « Alter Echo Review » [archive], sur GameSpot, 18 août 2003 (consulté le 31 mars 2014).
↑ (en) Aaron Boulding, « Alter Echo » [archive], sur ign.com, 19 août 2013 (consulté le 31 mars 2014).
↑ (en) Tom Bramwell, « Alter Echo Review », sur Eurogamer, 16 octobre 2013 (consulté le 31 mars 2014).
↑ TRUNKS, « Test : Alter Echo » [archive], sur Gamekult, 1er octobre 2013 (consulté le 15 octobre 2014)."
13188,BeatMania IIDX 4th Style: New Songs Collection,PS2,2001.0,Simulation,Konami Digital Entertainment,0.0,0.0,0.05,0.0,0.05,no_data
13189,Fushigi? Kagaku: Nazotoki Quiz Training - NazoTore,DS,2008.0,Misc,Benesse,0.0,0.0,0.05,0.0,0.05,no_data
13190,G1 Grand Prix,3DS,2012.0,Action,Genki,0.0,0.0,0.05,0.0,0.05,"Cet article est une ébauche concernant une entreprise.
Vous pouvez partager vos connaissances en l’améliorant (comment ?).
Une page sur une entreprise étant sujette à controverse, n’oubliez pas d’indiquer dans l’article les critères qui le rendent admissible."
13191,LEGO Indiana Jones 2: The Adventure Continues,PC,2009.0,Action,Activision,0.02,0.03,0.0,0.01,0.05,"Lego Indiana Jones 2
L'aventure continue
Développeur
Traveller's Tales
Open Planet Software, Feral Interactive (Mac OS X)1
Éditeur
LucasArts
Feral Interactive (Mac OS X)
Compositeur
David Whittaker
Date de sortie
2009
Genre
Action-aventure
Mode de jeu
Un ou deux joueurs
Plateforme
PlayStation 3, Mac OS, Windows, Xbox 360, Wii, Nintendo DS, PlayStation Portable
Langue
Anglais, français, italien, allemand, espagnol
Évaluation
PEGI : 7 ?
Site web
www.lucasarts.com/games/legoindianajones2
Lego Indiana Jones (d)
La Trilogie originale (2008) -
modifier - modifier le code - modifier Wikidata"
13192,QUIZ PARTY,Wii,2012.0,Misc,Nintendo,0.0,0.05,0.0,0.0,0.05,"Quiz Party
Développeur
Wizarbox
Éditeur
CK Games
Date de sortie
2012
Genre
Quiz, party game
Plateforme
Wii
Évaluation
PEGI : 7 ?

Violence
modifier - modifier le code - modifier Wikidata"
13193,MTX Mototrax,PSP,2006.0,Racing,Activision,0.04,0.0,0.0,0.0,0.05,no_data
13194,Around the World in 80 Days,GBA,2004.0,Action,Hip Interactive,0.03,0.01,0.0,0.0,0.05,no_data
13195,Houkago Shounen,DS,2008.0,Misc,Konami Digital Entertainment,0.0,0.0,0.05,0.0,0.05,no_data
13196,The Grim Adventures of Billy & Mandy,Wii,2006.0,Action,Midway Games,0.04,0.0,0.0,0.0,0.05,"Article détaillé : Liste des épisodes de Billy et Mandy, aventuriers de l'au-delà."
13197,Classic Dungeon X2,PSP,2011.0,Role-Playing,Nippon Ichi Software,0.0,0.0,0.05,0.0,0.05,no_data
13198,Whirl Tour,GC,2002.0,Sports,Vivendi Games,0.04,0.01,0.0,0.0,0.05,"Whirl Tour
Développeur
Papaya Studio
Éditeur
Vivendi Universal Games
Crave Entertainment (co-édition PS2)
Date de sortie
GameCube
AN 12 novembre 2002
EUR 31 mars 2003
PlayStation 2
AN 25 novembre 2002
EUR 7 mars 2003
Genre
Sport (trottinette)
Mode de jeu
Solo, multijoueur
Plateforme
GameCube, PlayStation 2
modifier - modifier le code - modifier Wikidata"
13199,Sesame Street: Cookie's Counting Carnival,PC,2010.0,Misc,Warner Bros. Interactive Entertainment,0.05,0.0,0.0,0.0,0.05,no_data
13200,Pinball Tycoon,GBA,2002.0,Misc,Ignition Entertainment,0.03,0.01,0.0,0.0,0.05,no_data
13201,Major League Baseball 2K11,PS2,2011.0,Sports,Take-Two Interactive,0.02,0.02,0.0,0.01,0.05,"Major League Baseball 2K11
Développeur
Visual Concepts
Éditeur
2K Sports
Date de sortie
2011
Genre
Sport
Mode de jeu
Multijoueur, solo
Plateforme
Xbox 360, PlayStation 3, Wii, PlayStation 2, PlayStation 3, PlayStation Portable, Nintendo DS, Microsoft Windows
modifier - modifier le code - modifier Wikidata"
13202,Cartoon Network Block Party,GBA,2004.0,Misc,Majesco Entertainment,0.03,0.01,0.0,0.0,0.05,no_data
13203,Power Spike Pro Beach Volleyball,PS,2000.0,Sports,Infogrames,0.03,0.02,0.0,0.0,0.05,"Beach Volleyball
Développeur
Carapace (PC, PS)
Spark (GBC)
Éditeur
Infogrames
Date de sortie
2000
Genre
Sport (beach-volley)
Mode de jeu
Solo, multijoueur
Plateforme
Ordinateur(s) :
Windows
Console(s) :
PlayStation
Console(s) portable(s) :
Game Boy Color
modifier - modifier le code - modifier Wikidata"
13204,White Album: Tsuzurareru Fuyu no Omoide,PS3,2010.0,Adventure,Aqua Plus,0.0,0.0,0.05,0.0,0.05,no_data
13205,Harukanaru Toki no Naka de: Yumenoukihashi,DS,2008.0,Adventure,Tecmo Koei,0.0,0.0,0.05,0.0,0.05,no_data
13206,Shinseiki Evangelion- Eva: Yukai na Nakama Tachi,PS,1998.0,Misc,Gainax Network Systems,0.0,0.0,0.05,0.0,0.05,no_data
13207,SD Gundam: Scad Hammers,Wii,2006.0,Strategy,Namco Bandai Games,0.0,0.0,0.05,0.0,0.05,"SD Gundam
Scad Hammers
Développeur
Bandai
Éditeur
Namco Bandai Games
Date de sortie
JAP : 2 décembre 2006
Genre
Action-aventure
Mode de jeu
Un joueur
Plateforme
Console(s) :
Wii
modifier - modifier le code - modifier Wikidata"
13208,Spitfire Heroes: Tales of the Royal Air Force,DS,2008.0,Simulation,Destineer,0.05,0.0,0.0,0.0,0.05,no_data
13209,Super Bust-A-Move,GBA,2001.0,Puzzle,Ubisoft,0.03,0.01,0.0,0.0,0.05,"Puzzle Bobble
Développeur
Taito
Yoshidayama Workshop (WS)
Éditeur
Taito
Sunsoft (WS)
Date de sortie
Arcade :
Neo-Geo MVS
Ordinateur(s) :
PC
Console(s) :
Neo-Geo CD
3DO, Super Nintendo
Console(s) portable(s) :
Game Gear
Neo-Geo Pocket, WonderSwan
Téléphone(s) mobile(s) :
Téléphone mobile
Genre
Réflexion : puzzle
Mode de jeu
Un à deux joueurs
Plateforme
Arcade :
Neo-Geo MVS
Ordinateur(s) :
PC
Console(s) :
Neo-Geo CD
3DO, Super Nintendo
Console(s) portable(s) :
Game Gear
Neo-Geo Pocket, WonderSwan
Téléphone(s) mobile(s) :
Téléphone mobile
modifier - modifier le code - modifier Wikidata"
13210,TNA iMPACT: Cross the Line,DS,2010.0,Fighting,SouthPeak Games,0.05,0.0,0.0,0.0,0.05,no_data
13211,Adventure Time: Explore the Dungeon Because I Don't Know!,PS3,2013.0,Action,D3Publisher,0.02,0.02,0.0,0.01,0.05,"Adventure Time
Explore le donjon et pose pas de question !
Développeur
WayForward Technologies
Éditeur
D3 Publisher
Réalisateur
Tomm Hulett
Compositeur
Jake Kaufman
Date de sortie
PlayStation 3, Xbox 360
EUR : 15 novembre 2013
AN : 19 novembre 2013
AUS : 21 novembre 2013
Windows
INT : 19 novembre 2013
Nintendo 3DS, Wii U
AN : 19 novembre 2013
AUS : 12 décembre 2013
EUR : 13 décembre 2013
Franchise
Adventure Time (d)
Genre
Dungeon crawler
Mode de jeu
Multijoueur
Plateforme
Ordinateur(s) :
Windows
Console(s) :
PlayStation 3, Xbox 360, Wii U
Console(s) portable(s) :
Nintendo 3DS
Évaluation
ESRB : E ?
PEGI : 7 ?
Site web
d3go.com
modifier - modifier le code - modifier Wikidata"
13212,ZooCube,GBA,2002.0,Puzzle,Acclaim Entertainment,0.03,0.01,0.0,0.0,0.05,"ZooCube
Développeur
PuzzleKings
Graphic State (GBA)
Éditeur
Acclaim Entertainment
Date de sortie
GameCube
AN 5 mai 2002
EUR 30 août 2002
Game Boy Advance
AN 14 mai 2002
EUR 23 août 2002
Téléphone mobile
20 septembre 2004
PlayStation 2
EUR 21 juillet 2006
Genre
Puzzle
Mode de jeu
Solo, multijoueur
Plateforme
Console(s) :
GameCube, PlayStation 2
Console(s) portable(s) :
Game Boy Advance
Téléphone(s) mobile(s) :
J2ME, BREW
modifier - modifier le code - modifier Wikidata"
13213,Stunt GP,PS2,2001.0,Racing,Titus,0.02,0.02,0.0,0.01,0.05,no_data
13214,Wicked Monster Blast!,Wii,2011.0,Shooter,PQube,0.04,0.0,0.0,0.0,0.05,no_data
13215,NBA 2K,DC,1999.0,Sports,Sega,0.0,0.0,0.05,0.0,0.05,"NBA 2K
Genre
Jeu de sport
Développeur
Visual Concepts
Éditeur
Sega (1999-2004), 2K Sports (depuis 2005)
Premier jeu
1999 : NBA 2K
Dernier jeu
2022 : NBA 2K23
Plate-forme
Dreamcast, GameCube, PlayStation 2, Xbox, Xbox 360, PlayStation 3, Microsoft Windows, PlayStation Portable, Wii, Wii U, PlayStation 4, Xbox One, Nintendo Switch, iOS, Android, PlayStation 5
Ventes
130 000 000
Site web
nba2k.com
modifier - modifier le code - modifier Wikidata"
13216,D.Gray-man: Kami no Shitotachi,DS,2007.0,Adventure,Konami Digital Entertainment,0.0,0.0,0.05,0.0,0.05,Article détaillé : Personnages de D.Gray-man.
13217,Bladestorm: Nightmare,XOne,2015.0,Action,Tecmo Koei,0.03,0.02,0.0,0.0,0.05,no_data
13218,Strikers 1945,SAT,1996.0,Shooter,Atlus,0.0,0.0,0.05,0.0,0.05,"Strikers 1945
Développeur
Psikyo
KM-BOX (iOS/Android)
Éditeur
Psikyo
Zerodiv (Switch)
APX Soft (iOS/Android)
Atlus (Saturn/PS)
Date de sortie
Arcade
1995
PlayStation
JAP 19 juillet 1996
Saturn
JAP 26 juillet 1996
Nintendo Switch
3 août 2017
Genre
Shoot 'em up
Mode de jeu
Solo, multijoueur
Plateforme
Arcade :
Borne d'arcade (Psikyo 1st Generation)
Console(s) :
Sega Saturn, PlayStation, PlayStation 2, Nintendo Switch
Téléphone(s) mobile(s) :
iOS, Android
Langue
Anglais, japonais, chinois simplifié (d), chinois traditionnel (d)
Évaluation
PEGI 7 (d)
Site web
psikyo-portal.com
Strikers 1945 (d)
- Strikers 1945 II
modifier - modifier le code - modifier Wikidata"
13219,World Series of Poker,GC,2005.0,Misc,Activision Value,0.04,0.01,0.0,0.0,0.05,
13220,Jikkyou Oshaberi Parodius,SNES,1995.0,Shooter,Konami Digital Entertainment,0.0,0.0,0.05,0.0,0.05,no_data
13221,Super Jinsei Game 2,SNES,1995.0,Misc,Takara,0.0,0.0,0.05,0.0,0.05,no_data
13222,Winter Sports 3: The Great Tournament,Wii,2010.0,Sports,Tradewest,0.02,0.02,0.0,0.0,0.05,no_data
13223,J-League Winning Eleven 2010: Club Championship,PS2,2010.0,Sports,Konami Digital Entertainment,0.0,0.0,0.05,0.0,0.05,no_data
13224,Johnny Bazookatone,PS,1995.0,Platform,U.S. Gold,0.03,0.02,0.0,0.0,0.05,no_data
13225,Beastly Frantic Foto,DS,2011.0,Puzzle,Storm City Games,0.04,0.0,0.0,0.0,0.05,no_data
13226,Neverland Card Battles,PSP,2008.0,Role-Playing,Idea Factory,0.04,0.0,0.0,0.01,0.05,no_data
13227,Need for Speed Underground,PC,2003.0,Racing,Electronic Arts,0.0,0.04,0.0,0.01,0.05,"Cet article ne cite pas suffisamment ses sources (août 2011).
Si vous disposez d'ouvrages ou d'articles de référence ou si vous connaissez des sites web de qualité traitant du thème abordé ici, merci de compléter l'article en donnant les références utiles à sa vérifiabilité et en les liant à la section « Notes et références »
En pratique : Quelles sources sont attendues ? Comment ajouter mes sources ?"
13228,Downtown no Gaki no Tsukai Yaarahen de!! Zettai ni Tsukamatte Haikenai Gasu Kurobikari Land,3DS,2015.0,Action,Alchemist,0.0,0.0,0.05,0.0,0.05,no_data
13229,Reign of Fire,GBA,2002.0,Shooter,BAM! Entertainment,0.03,0.01,0.0,0.0,0.05,"Cette section est vide, insuffisamment détaillée ou incomplète. Votre aide est la bienvenue ! Comment faire ?"
13230,Worms Reloaded,PC,2010.0,Strategy,Team17 Software,0.0,0.04,0.0,0.01,0.05,"Worms Reloaded
Développeur
Team17
Éditeur
Team17
Date de sortie
26 août 2010
Franchise
Worms
Genre
Jeu vidéo d'artillerie
Mode de jeu
Un joueur, Multijoueur
Plateforme
Linux, Mac OS X, Windows
Langue
Anglais, français, allemand, italien, espagnol
Version
1.0.0.476
Site web
www.team17.com/games/worms/worms-reloaded
modifier - modifier le code - modifier Wikidata"
13231,StarCraft,PC,1998.0,Strategy,Activision,0.0,0.04,0.0,0.01,0.05,Article détaillé : Terran.
13232,Koihime Musou,PS2,2008.0,Adventure,Yeti,0.0,0.0,0.05,0.0,0.05,no_data
13233,Nicktoons: Attack of the Toybots,DS,2007.0,Platform,THQ,0.04,0.0,0.0,0.0,0.05,no_data
13234,NBA 2K17,PS3,2016.0,Sports,Take-Two Interactive,0.03,0.01,0.0,0.01,0.05,"Cette section est vide, insuffisamment détaillée ou incomplète. Votre aide est la bienvenue ! Comment faire ?"
13235,Blazing Souls: Accelate,PSP,2009.0,Role-Playing,Idea Factory,0.04,0.0,0.01,0.0,0.05,no_data
13236,Ms Saga: A New Dawn,PS2,2005.0,Role-Playing,Namco Bandai Games,0.02,0.02,0.0,0.01,0.05,no_data
13237,Kekkon Zenya,SAT,1995.0,Adventure,Shogakukan,0.0,0.0,0.05,0.0,0.05,no_data
13238,Finny the Fish & the Seven Waters,PS2,2004.0,Sports,Sony Computer Entertainment,0.02,0.02,0.0,0.01,0.05,no_data
13239,Barnyard,GBA,2006.0,Action,THQ,0.03,0.01,0.0,0.0,0.05,"La Ferme en folie
Logo français du film.
Données clés
Titre original Barnyard
Réalisation Steve Oedekerk
Scénario Steve Oedekerk
Acteurs principaux
Kevin James
Courteney Cox
Sam Elliott
Danny Glover
Wanda Sykes
Andie MacDowell
David Koechner
Jeffrey Garcia
Sociétés de production O Entertainment
Pays de production États-Unis
Genre animation, aventure, comédie dramatique
Durée 90 minutes
Sortie 2006
Pour plus de détails, voir Fiche technique et Distribution"
13240,Next Generation of Chaos,PS2,2002.0,Role-Playing,Idea Factory,0.0,0.0,0.05,0.0,0.05,no_data
13241,Katekyoo Hitman Reborn! DS: Bongole Shiki Taisen Battle Sugoroku,DS,2008.0,Misc,Takara Tomy,0.0,0.0,0.05,0.0,0.05,no_data
13242,GrimGrimoire,PS2,2007.0,Strategy,Tecmo Koei,0.01,0.01,0.03,0.0,0.05,"Cette section est vide, insuffisamment détaillée ou incomplète. Votre aide est la bienvenue ! Comment faire ?"
13243,J-League '96 Dream Stadium,SNES,1996.0,Sports,Hudson Soft,0.0,0.0,0.05,0.0,0.05,no_data
13244,Capcom vs. SNK: Millennium Fight 2000 Pro,DC,2001.0,Fighting,Capcom,0.0,0.0,0.05,0.0,0.05,"Capcom vs. SNK
Millennium Fight 2000
Développeur
Capcom Production Studio 1
Éditeur
Capcom
Distributeur
Virgin Interactive (Europe)
Compositeur
Satoshi Ise
Date de sortie
Arcade (Naomi)
13 août 2000 1
Dreamcast
6 septembre 2000 2
novembre 2000 3
décembre 2000
Genre
Jeu de combat
Mode de jeu
Un à deux joueurs
Plateforme
Arcade, Dreamcast, PlayStation
Capcom vs. SNK 2 (2001)
modifier - modifier le code - modifier Wikidata"
